Event ID,Event File,Loc File,Type,Fires For,Options,Has Title,Has Description,Picture,Desc Chars,Paragraphs,News Format,Flags,Grade,Priority,Action,Completion,Context,Notes
VIE_Chinese_Cooperation.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Chinese_Cooperation.1,189,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,,
VIE_Chinese_Cooperation.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],208,1,N/A,,A,P3,Keep,FALSE,,
VIE_Econ_SelfDem.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],782,2,N/A,,A,P3,Keep,FALSE,,
VIE_Econ_SelfDem.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,3,TRUE,TRUE,[NONE],383,1,N/A,,A,P3,Keep,FALSE,,
VIE_Econ_SelfDem.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Econ_SelfDem.3,839,2,N/A,,A,P3,Keep,FALSE,,
VIE_Historical.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Historical.1,802,2,N/A,,A,P3,Keep,FALSE,,
VIE_Historical.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Historical.2,621,2,N/A,,A,P3,Keep,FALSE,,
VIE_Historical.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,GFX_VIE_Historical.3,699,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Historical.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Historical.4,774,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Historical.6,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Historical.6,762,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Historical.7,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Historical.7,1026,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Historical.8,VIE_Events.txt,VIE_events_l_english.yml,Country,VIE,1,TRUE,TRUE,GFX_VIE_Historical.8,774,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Historical.9,VIE_Events.txt,VIE_events_l_english.yml,Country,VIE,2,TRUE,TRUE,GFX_VIE_Historical.9,1234,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Historical.10,VIE_Events.txt,VIE_events_l_english.yml,Country,"FRE, VIE, VIN",4,TRUE,TRUE,GFX_VIE_Historical.10,989,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,Complex conditional event about the fate of Saigon (state 1285). Uses conditional title/desc keys (.ta/.tb/.tac/.tbc etc.) — each tag sees a different version. Four options each triggered by different country combinations controlling Saigon. This is a pivotal historical moment event about who controls southern Vietnam.,
VIE_Huu.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],391,1,N/A,,A,P3,Keep,FALSE,First event in the Tran Van Huu PM track — JAP decides whether to support PM Huu. Two options: Option A triggers VIE_Huu.2 (support path); Option B triggers VIE_Huu.3 (decline path). Sets the tone for Japan's involvement in the Huu government.,
VIE_Huu.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],162,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,VIE receives Japanese backing for PM Huu. Effects: VIE gains money; VIE opinion of JAP decreases (the dependence chafes). Part of the Japan-VIE partnership sub-chain under Huu,
VIE_Huu.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Huu.3,224,1,N/A,,A,P3,Keep,FALSE,,
VIE_Huu.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Huu.4,776,3,N/A,,A,P3,Keep,FALSE,,
VIE_Huu.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],287,1,N/A,,A,P3,Keep,FALSE,JAP decision event about a specific Phu Xuan (Hue area) infrastructure investment under PM Huu. Two options: Option A pays money and triggers VIE_Huu.6 for VIE; Option B gains PP and triggers VIE_Huu.7 (decline). Japan at a fork in its investment strategy.,
VIE_Huu.6,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],183,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,"VIE receives Japanese investment commitment under PM Huu. Effects: +25 PP, +5% stability, money, buildings in state; VIE-JAP opinion improves. Major positive outcome for the Japan investment path.",
VIE_Huu.7,VIE_Events.txt,VIE_events_l_english.yml,Country,,3,TRUE,TRUE,GFX_VIE_Huu.7,361,1,N/A,,A,P3,Keep,FALSE,,
VIE_Huu.8,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],272,1,N/A,,A,P3,Keep,FALSE,FRA decision event about investing in VIE under PM Huu. Two weighted options: Option A (15% chance) triggers VIE_Huu.11 for VIE; Option B (3% chance) triggers VIE_Huu.13. France being asked to help fund South Vietnam.,
VIE_Huu.9,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],271,1,N/A,,A,P3,Keep,FALSE,Second FRA decision event in the Huu investment chain. Two weighted options: Option A (20% chance) triggers VIE_Huu.12 for VIE; Option B (1% chance) triggers VIE_Huu.14. France deliberating again on investment levels.,
VIE_Huu.10,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],217,1,N/A,,A,P3,Keep,FALSE,FRA triggers VIE_Huu.13 for VIE (the better investment outcome). Single option — France commits to the development package. Part of the French investment chain under PM Huu.,
VIE_Huu.11,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Huu.11,133,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,,
VIE_Huu.12,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],130,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,VIE receives a mixed French investment: gains money and infrastructure (office park and infrastructure in a state) and improved FRA opinion and influence; but loses 10 PP (political cost of French dependence). Medium-level French support event.,
VIE_Huu.13,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],232,1,N/A,,A,P3,Keep,FALSE,"VIE receives the best French investment package: gains +10 PP, money, office park and infrastructure, significantly improved FRA opinion, influence adjustment. Most positive outcome of the French investment chain.",
VIE_Huu.14,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],196,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,VIE penalized: -50 PP and significantly decreased FRA opinion. The worst outcome of the French negotiation track — France withdraws or cuts relations with the Huu government.,
VIE_JAP.0,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,GFX_VIE_JAP.0,1041,4,OK,,A,P3,Keep,FALSE,,
VIE_JAP.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],304,1,N/A,,A,P3,Keep,FALSE,,
VIE_JAP.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],785,3,N/A,,A,P3,Keep,FALSE,,
VIE_JAP.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_JAP.3,749,3,N/A,,A,P3,Keep,FALSE,,
VIE_JAP.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],317,1,N/A,,A,P3,Keep,FALSE,,
VIE_JAP.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],950,4,N/A,,A,P3,Keep,FALSE,,
VIE_JAP.6,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_JAP.6,760,3,N/A,,A,P3,Keep,FALSE,,
VIE_JAP.100,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,GFX_VIE_JAP.100,1067,4,OK,,A,P3,Keep,FALSE,,
VIE_KOR.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,3,TRUE,TRUE,GFX_VIE_KOR.1,345,1,N/A,,A,P3,Keep,FALSE,,
VIE_KOR.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],776,2,N/A,,A,P3,Keep,FALSE,,
VIE_KOR.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],468,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_KOR.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],332,1,N/A,,A,P3,Keep,FALSE,,
VIE_KOR.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],359,1,N/A,,A,P3,Keep,FALSE,,
VIE_Leroy.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,GFX_VIE_Leroy.1,501,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Malaysia.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],193,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,,
VIE_Mechanics.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Mechanics.1,378,1,N/A,,A,P3,Keep,FALSE,,
VIE_Mechanics.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Mechanics.2,541,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Northern_Question.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,GFX_VIE_Northern_Question.1,302,1,N/A,,A,P3,Keep,FALSE,,
VIE_PMs.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.1,640,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_PMs.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.2,657,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_PMs.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.3,576,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_PMs.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.4,260,1,N/A,,A,P3,Keep,FALSE,,
VIE_PMs.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.5,261,1,N/A,,A,P3,Keep,FALSE,,
VIE_PMs.6,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.6,658,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_PMs.7,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.7,579,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,TRUE,,
VIE_PMs.8,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PMs.8,261,1,N/A,,A,P3,Keep,FALSE,,
VIE_PQC.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],359,1,N/A,,A,P3,Keep,FALSE,,
VIE_PQC.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],199,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,,
VIE_PQC.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],350,1,N/A,,A,P3,Keep,FALSE,,
VIE_PQC.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PQC.4,272,1,N/A,,A,P3,Keep,FALSE,,
VIE_PQC_Mil.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],1559,3,N/A,,A,P3,Keep,FALSE,,
VIE_PQC_Mil.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_PQC_Mil.2,475,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_PQC_Mil.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],750,2,N/A,,A,P3,Keep,FALSE,,
VIE_PQC_Mil.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],448,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_PQC_Mil.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],349,1,N/A,,A,P3,Keep,FALSE,,
VIE_Pulo_Condore.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Pulo_Condore.1,644,2,N/A,,A,P3,Keep,FALSE,,
VIE_Pulo_Condore.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,GFX_VIE_Pulo_Condore.2,746,2,N/A,,A,P3,Keep,FALSE,,
VIE_Pulo_Condore.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Pulo_Condore.3,481,2,N/A,,A,P3,Keep,FALSE,,
VIE_Pulo_Condore.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Pulo_Condore.4,571,2,N/A,,A,P3,Keep,FALSE,,
VIE_Quang.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Quang.1,1093,4,N/A,,A,P3,Keep,FALSE,,
VIE_Quang.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Quang.2,1061,4,N/A,,A,P3,Keep,FALSE,,
VIE_Quang.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Quang.3,1133,4,N/A,,A,P3,Keep,FALSE,,
VIE_Saigon_Captured.1,VIE_Events.txt,CWIC_Struggle_l_english.yml,Country,VIE,1,TRUE,TRUE,GFX_KMT_Generic_Soldiers,1070,3,N/A,MAJOR_BROADCAST;UNFIRED,N/A,P3,Wire or cut,FALSE,"Fires when NLF controls state 4401 (Saigon) and the Indochina War is ongoing. VIE does not control its own capital. Effects: -20% war support, -15% stability. A catastrophic event for South Vietnam. Current placeholder picture (GFX_KMT_Generic_Soldiers) is wrong and must be replaced.",
VIE_Sect_Militias.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1079,2,N/A,UNFIRED,N/A,P3,Wire or cut,FALSE,,
VIE_Sect_Militias.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,GFX_VIE_Sect_Militias.2,1172,4,N/A,,A,P3,Keep,FALSE,,
VIE_Tam.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Tam.1,1098,4,N/A,,A,P3,Keep,FALSE,,
VIE_Tam.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Tam.2,911,3,N/A,,A,P3,Keep,FALSE,,
VIE_Tam.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1171,4,N/A,,A,P3,Keep,FALSE,"Event in the Nguyen Van Tam PM track. Single option, informational/narrative. Tam served as PM 1952-1953 and was known for his hardline anti-communist stance and use of repression. Exact mechanical effects need verification from event file.",
VIE_Toan.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Toan.1,1852,6,N/A,,A,P3,Keep,FALSE,,
VIE_Toan.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,GFX_VIE_Toan.2,1663,4,N/A,,A,P3,Keep,FALSE,,
VIE_Toan.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Toan.3,1602,4,N/A,,A,P3,Keep,FALSE,,
VIE_Toan.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Toan.4,1454,4,N/A,,A,P3,Keep,FALSE,,
VIE_USA_Support.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],775,2,N/A,,A,P3,Keep,FALSE,,
VIE_USA_Support.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],468,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VIE_Vinh.0,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,[NONE],806,4,OK,,A,P3,Keep,FALSE,,
VIE_Vinh.1,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VIE_Vinh.1,1057,4,N/A,,A,P3,Keep,FALSE,,
VIE_Vinh.2,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],998,4,N/A,,A,P3,Keep,FALSE,Bridge event in the Tran Quang Vinh PM track. VIE fires VIE_Vinh.5 after a 3-day delay. No direct effects — purely a timing mechanism. Part of the event chain setup for Vinh's PM tenure.,
VIE_Vinh.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1111,4,N/A,,A,P3,Keep,FALSE,The Phuong Mutiny event — Nguyen Thanh Phuong (a Cochinchinese militia commander) launches a mutiny or political challenge during Vinh's PM tenure. Applies the Phuong Mutiny custom scripted effect. A dramatic moment of internal conflict.,
VIE_Vinh.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],279,1,N/A,,A,P3,Keep,FALSE,End of the Phuong Mutiny — the crisis is resolved. Applies the end-Phuong-Mutiny custom tooltip effect. Resolution event following VIE_Vinh.3.,
VIE_Vinh.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1029,4,N/A,,A,P3,Keep,FALSE,Key outcome event: Nguyen Thanh Phuong is retired/purged as a character. Effects: +5% stability; reduced neutrality popularity; adjusted favoritism and influence. Part of the resolution of the Phuong political crisis during Vinh's tenure.,
VIE_Vinh.6,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],999,4,N/A,,A,P3,Keep,FALSE,JAP notification event — Japan is briefed on a development in VIE's politics under PM Vinh. Single option — triggers VIE_Vinh.7 for VIE after 12 hours. Pure bridge event for the JAP-VIE diplomatic track.,
VIE_Vinh.7,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1036,4,N/A,,A,P3,Keep,FALSE,VIE receives a Japanese diplomatic initiative under PM Vinh. Effects: VIE-JAP opinion improved; favoritism and influence adjusted; FRA opinion modifiers applied regarding Japan's growing friendship with VIE. France is notified of the growing Japan-VIE relationship.,
VIE_Vinh.8,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],343,1,N/A,,A,P3,Keep,FALSE,JAP decision event with two options about a specific initiative regarding VIE under PM Vinh. Option A triggers VIE_Vinh.9 for VIE (favorable outcome); Option B triggers VIE_Vinh.10 (unfavorable). Japan at a fork in its Vietnam policy.,
VIE_Vinh.9,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],113,1,N/A,THIN_DESC,D,P2,Rewrite,TRUE,VIE receives a favorable Japanese decision. Effects: +15 PP; +5% democratic popularity; adjusted favoritism/influence; triggers the news event VIE_Vinh.0 (public announcement). A positive diplomatic milestone for PM Vinh.,
VIE_Vinh.10,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],778,3,N/A,,A,P3,Keep,FALSE,VIE receives an unfavorable Japanese decision. Effects: -15 PP. A setback for PM Vinh's Japan policy. Single option.,
VIE_Vinh.11,VIE_Events.txt,VIE_events_l_english.yml,Country,,2,TRUE,TRUE,[NONE],330,1,N/A,,A,P3,Keep,FALSE,Second JAP decision event in the Vinh track. Two options: Option A triggers VIE_Vinh.12 for VIE (major investment); Option B triggers VIE_Vinh.13 (minor rejection). Japan deciding on a larger infrastructure commitment.,
VIE_Vinh.12,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],851,3,N/A,,A,P3,Keep,FALSE,VIE receives Japan's major infrastructure investment. Effects: +5 PP; +5% democratic popularity; upgrades state 1758 (Hue/Phu Xuan) with infrastructure and industrial complex; adds tourism infrastructure. The largest economic payoff in the Vinh PM track.,
VIE_Vinh.13,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],730,3,N/A,,A,P3,Keep,FALSE,VIE receives Japan's minor rejection. Effects: -5 PP. Small setback in the Vinh-Japan infrastructure chain. Single option.,
VIE_Vinh.14,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1072,4,N/A,,A,P3,Keep,FALSE,Critical event: Tran Quang Vinh is promoted as VIE's democratic head of state. Effects: promotes Vinh as leader; sets politics to democratic elections disabled; adds corps commanders with traits; triggers VIE_Vinh.15 for FRA. This is the culminating event of the Vinh PM track — his transition to head of state.,
VIE_Vinh.15,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,[NONE],1051,4,N/A,,A,P3,Keep,FALSE,FRA notification event — France learns of Vinh's elevation to head of state. Single option — triggers VIE_PMs.6 for VIE after 7 days. Bridge event passing the chain forward.,
VNA.0,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,GFX_VNA.0,835,4,NO_DATELINE,,C,P2,Rewrite,TRUE,,
VNA.1,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,GFX_VNA.0,878,4,OK,,A,P3,Keep,FALSE,,
VNA.3,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VNA.3,595,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VNA.4,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VNA.4,686,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VNA.5,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VNA.5,700,1,N/A,NO_PARA_BREAKS,B,P3,Polish,TRUE,,
VNA.6,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VNA.6,906,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,TRUE,,
VNA.7,VIE_Events.txt,VIE_events_l_english.yml,Country,,1,TRUE,TRUE,GFX_VNA.7,683,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,TRUE,,
VNA.100,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,GFX_VNA.100,884,4,OK,,A,P3,Keep,FALSE,,
VNG.0,VIE_Events.txt,VIE_events_l_english.yml,News,,1,TRUE,TRUE,GFX_VNG.0,850,4,NO_DATELINE,UNFIRED,N/A,P3,Wire or cut,TRUE,,
